proteins,PDAC,PDAC_DB,PDAC_DB.1,PDAC_DB.2,PDAC_t,PDAC_t.1,PDAC_t.2,PDAC_t.3,PDAC_t.4,PDAC_t.5,PDAC_t.6,PDAC_t.7,PDAC_t.8,PDAC_t.9,PDAC.1,PDAC.10,PDAC.11,PDAC.12,PDAC.13,PDAC.14,PDAC.15,PDAC.16,PDAC.17,PDAC.18,PDAC.19,PDAC.2,PDAC.20,PDAC.21,PDAC.22,PDAC.23,PDAC.24,PDAC.25,PDAC.26,PDAC.27,PDAC.28,PDAC.29,PDAC.3,PDAC.30,PDAC.31,PDAC.32,PDAC.33,PDAC.34,PDAC.35,PDAC.36,PDAC.37,PDAC.38,PDAC.39,PDAC.4,PDAC.40,PDAC.41,PDAC.42,PDAC.43,PDAC.44,PDAC.5,PDAC.6,PDAC.7,PDAC.8,PDAC.9
O15127,1.354566459,1.530911111,1.451123471,1.362289491,0.707189151,0.477368453,0.597478516,1.130816364,1.394662873,0.796763692,1.141438536,0.757583164,0.584345102,0.53763715,1.034271305,1.08934513,0.649917683,1.376268959,0.750597402,1.087476222,0.626826382,0.878992648,0.590833064,0.603894381,1.028450881,1.158894327,1.089945194,1.114900372,0.601945928,0.845465796,0.61094014,0.781533738,0.526172468,0.845549512,0.84932022,0.499963707,0.614640617,0.603894381,0.790984818,0.552220627,1.086247342,0.654060863,0.549898474,1.049278248,0.547794654,0.336028058,0.839579967,1.061394562,0.883859442,0.653166561,0.527505955,1.079353404,0.760589395,0.660304329,0.51334588,1.105155531,0.900705485,0.82499585
O15143,0.293367595,0.263099246,0.418632286,0.210710391,-0.630048552,0.315421288,-0.542368721,0.242820584,0.388370062,-0.651255924,0.253442756,0.534588659,-1.340316762,0.617442112,0.190767906,0.536464931,0.274435097,0.280255756,0.190882942,0.230855874,0.573448572,0.2608037,-0.589083214,-0.126689718,0.218490765,0.267437122,0.211595526,0.212314513,0.10036896,0.634938972,-0.152880699,0.221819279,-0.608132611,0.373343103,0.377113811,0.613131645,-0.149180222,-0.576021898,0.567398663,-0.547454348,0.240640982,-0.591285804,-0.180685625,0.216433685,-0.551880322,-0.119191166,0.221391019,0.555451911,0.25454184,-0.11222896,0.608480245,0.381237257,-0.134092222,-0.464613922,0.234444238,0.226676406,0.385553616,0.253134819
O15145,0.552129996,0.274444494,0.242310261,0.434087863,0.292099041,0.387919317,0.469431088,0.5013386,0.477977211,0.326190376,0.516170999,-0.995888009,0.093141913,0.130230778,0.407902221,0.32507166,0.550160165,0.027974283,0.586768208,-0.148396474,0.137298232,0.743754421,0.251229236,0.195435165,0.593824085,0.90755124,0.021631114,0.544362271,0.394497847,0.685295622,-0.477061807,0.519882406,0.158720862,0.221864041,0.490327542,0.071961243,-0.486182255,0.224412592,-0.161791342,0.376088478,0.63953102,0.399891508,0.193732287,0.477415214,0.257619144,0.548789307,0.671871348,0.586587571,1.168535096,0.357241039,0.693197685,0.565066754,-0.553830594,0.376664475,0.123806195,0.364731767,0.415847649,0.536037972
O15173,0.176414579,0.419280983,0.133309643,-0.135542934,-0.382462832,0.027721859,-0.223121916,0.213343083,0.16944492,-0.243030881,0.1239287,0.034806466,-0.330157485,0.089194277,-0.353900268,-0.147173921,0.157482081,0.16330274,0.14102891,0.181001843,0.213834254,0.128263668,0.262821314,-0.416176735,-0.32617741,0.13489709,0.161741494,-0.21944176,-0.216956321,-0.20647913,0.249691649,0.060168392,-0.161386263,-0.234548327,0.068438622,0.053582763,0.253392126,-0.187284805,0.161150159,-0.100708,0.123687966,0.260618724,-0.241280712,0.14774593,0.191090098,-0.371494147,0.088850987,-1.024852095,0.122001808,0.208301344,0.199494204,-0.452146506,0.268480127,-0.158597919,0.095783755,-0.225028637,0.076878427,0.136181803
O15355,0.069738344,-0.036423259,0.082099298,-0.120052368,-0.809598247,-0.336479968,-0.440656733,-0.166652914,-0.604781612,0.614955112,0.302975614,-0.536547312,0.060993923,-0.037203501,-0.016986018,-0.008849741,-0.022377991,-0.266039254,0.131387357,0.059264617,-0.349332588,-0.065360635,-0.027959075,-0.061661187,-0.136888362,-0.037990519,-0.382803601,-0.093113128,-0.16789241,-0.155513488,-0.37573695,-0.008645805,-0.348364044,-0.00113949,-0.11986259,-0.225512461,-0.509983103,-0.388284387,-0.267251127,0.199202195,-0.086514059,0.151200818,-0.326604616,-0.124916211,-0.140245822,0.126379822,0.051524286,0.01615118,-0.078518302,-0.51646786,0.089469757,-0.00479334,-0.134589409,-0.195290052,-0.053603239,0.018922482,0.051679883,-0.06527563
O15371,0.304939661,-0.110234562,0.123763653,-0.281229174,0.222795336,0.415298411,0.767645752,-0.129977317,0.233272818,0.747736787,0.200357508,0.566387426,0.590213717,-0.296435227,0.170658019,-0.919379293,0.179179602,0.074401712,0.269231651,-0.19795649,-0.091069427,-0.183139306,0.196225698,0.765661129,0.686962362,-0.147489681,-0.090761315,0.465975621,0.929059084,0.449718601,0.033367031,-1.853860525,-0.340317801,-0.149774939,0.081786988,-0.106747208,-1.205219167,0.669820055,1.027302258,0.575207564,0.072128383,-0.822884047,0.155291107,0.444191869,0.361217908,0.604639524,0.422380667,1.143767518,-0.011794312,-0.412185088,0.146496768,0.586393984,-0.694790785,0.461552665,-0.029344669,-0.193868303,-0.23872033,0.282887995
O15372,0.375543071,0.117182282,0.026309811,-0.139833496,0.560973753,0.07491622,0.860654156,0.004669006,-0.725434016,0.442849166,-0.219531713,-0.87064742,-0.167380607,-0.284950821,-0.111506801,0.317109014,-0.054827297,-0.049006637,-0.115568011,-0.044260496,-0.452987104,-0.378649447,0.56685958,0.486462742,0.046236264,-0.012955123,-0.643019841,0.132652971,0.366031647,-0.212517788,-0.994693438,0.017735117,0.668224842,0.031290126,-0.605557535,0.069365676,-0.1331544,0.321889064,0.374933991,0.904556631,0.198353826,0.262959641,-0.118952854,0.065042694,0.593969904,0.130116266,-0.418062128,0.111940529,-1.110192857,-0.277558093,-0.434510208,0.727335731,0.003224898,0.687208423,0.130732062,0.408670085,-0.373200576,-0.261779085
O15511,0.162758112,0.165817097,0.237835208,0.554051428,-0.086012173,-0.571528899,0.892789043,0.010400853,-0.075703208,0.229767217,-0.647954748,-0.49150066,0.495563139,-0.138024573,0.01756751,0.199156574,0.630275482,0.252393014,-0.015558455,-0.388942256,-0.336186425,-0.219731056,0.227772397,-0.068715208,0.368937871,0.189135725,0.271199362,0.095580066,-0.150398499,0.369640724,-0.579698416,0.123260382,0.25384869,0.153641345,0.329622622,-0.264956574,-0.401678895,0.565945726,-0.356595465,0.451488298,0.334896756,0.677560982,-0.364060869,-0.24832688,0.447062324,-0.306961492,0.099136516,0.323578705,0.017184324,-0.341719335,0.237457856,0.235800123,-0.347960059,0.417037547,-0.020063946,0.393882633,0.122111182,-0.001373365
O43143,-0.323692881,-0.239331127,-0.375382645,-0.268776705,0.112294056,-0.075923001,-0.694156898,0.168369413,0.144775386,0.186391968,0.199471227,0.80841175,1.054834323,-0.035341772,0.611199387,-0.067509221,-0.102928602,-0.026101263,0.070922259,0.275808256,-0.078944479,0.023187193,-0.119508208,-0.142387913,0.045997579,-0.452671449,-0.51143098,0.101089997,-0.524355091,0.49414097,0.46827831,0.531900673,-0.307643746,-0.046839283,-0.223808352,-0.021523625,-1.514115648,-0.610210722,-0.383231373,0.322301275,-0.355890686,0.074343009,0.144121293,-0.113127409,0.901737408,0.004865932,0.319034304,-0.168907046,-0.107865612,-0.027298098,-0.739625428,-0.384400377,0.332339702,0.37698959,0.284379825,-0.443289447,-0.357963898,-0.255379188
O43169,0.974058351,1.315732042,1.166761827,1.273510559,1.218914381,1.599339716,-0.560487866,1.727956168,-0.449880341,1.785976856,1.756701762,1.664407228,0.823801471,1.467930608,0.593243393,0.840594032,1.204943103,0.409145711,1.008340902,0.962990622,0.754236412,0.723142309,1.273698849,1.246028795,0.268353409,0.934659272,0.645401968,0.601104338,0.984247109,0.5201917,0.869227031,0.641098418,0.938089915,0.858937797,0.862708506,0.448451047,0.846883119,0.743000899,0.696121659,0.95128582,0.487955667,0.822071215,0.876615939,0.638403248,0.656927705,-0.181482206,0.592901807,0.601555365,1.422358892,1.546570389,0.713542601,0.462791466,1.208826689,0.890711654,0.757620563,0.610340608,0.895664572,0.776311145
O43175,-0.697528735,0.012885663,-0.311158673,-0.410056556,-0.59099418,-1.080331432,-0.659897007,-0.75767542,1.061448955,-0.900328689,-1.006016632,-1.611586928,-0.686717797,0.047219868,0.258335448,0.091515505,0.131390838,-0.093004971,-1.750376905,-0.305419486,-2.518524502,-0.082466113,-0.175343824,0.069809349,0.167931999,0.369878232,-1.046401112,0.229778867,-1.130620485,0.383845718,-1.30103174,-1.894971417,-0.55777181,-0.019940995,0.154832145,-0.247922702,-0.683673898,0.407418041,0.103984562,0.86031917,0.170999692,-0.496500703,0.177698363,-0.477201575,1.058262942,1.011147628,0.026974601,1.216920699,-1.324460606,-1.478004303,0.868051428,0.877369571,-1.454533116,0.449594637,0.356496084,0.227219668,0.317823746,-0.317263823
O43242,-0.436083929,-0.23869366,-0.248712099,-0.214742281,0.239792624,-0.632278304,-0.048302283,-0.103942158,-0.172847762,0.162138175,-1.00509882,-0.956133658,-0.648058191,0.054011103,-0.26511659,-0.256980314,-0.206044448,-0.174222025,-0.495570272,-0.487135224,-0.850622165,-0.368596661,-0.000599332,-0.348333134,-0.442750638,-0.208666266,-0.375670334,-0.263788875,-0.128698108,-0.362016299,-0.854713845,-0.364790457,-0.068026546,-0.360223657,-0.14898269,-0.240078493,-0.493634408,-0.065245051,-0.487118119,-0.115759087,-0.239838563,-0.120511041,-0.525139811,-0.550787654,-0.120185061,0.209166365,-0.394962257,-0.237993334,-0.467573388,-0.555842313,-0.52761738,-0.256837625,-0.652897743,0.209382615,-0.530622598,-0.22920809,-0.400957938,-0.477689151
O43290,0.120938175,0.026372398,-0.029393137,0.452298679,-0.442854144,-0.813910179,-0.30827998,-1.121667728,0.392190533,0.040265116,0.585113433,0.766185802,0.093946907,0.407641627,-0.060557479,0.050722929,0.102005677,0.504433639,0.042701688,0.082674621,0.243980174,0.13343763,-0.339098644,-0.047737501,0.46236768,0.03670478,0.063414272,0.444674243,0.169382149,0.631596465,0.218369364,0.073638025,-0.385942345,-0.005772171,0.092636548,-0.516753685,0.167254892,-0.326037328,0.150236638,-0.325264082,0.068211562,-0.341301235,0.135749488,-0.436462632,-0.329690056,-0.00570114,0.09402495,0.461768078,0.48690157,-0.274362379,0.043981244,0.094278856,0.132816907,-0.240078249,0.062014818,0.470553321,0.101076353,0.080705399
O43390,-1.398925429,-0.330994385,-0.394034819,-0.3038948,-0.075754474,-0.259329049,-0.1850658,-0.244685967,-0.235299249,-0.204974765,-0.311547402,-0.230415419,-0.176353447,-0.340353283,-0.268924417,-0.474704482,-0.850685003,-0.927452172,-0.821244974,-0.14389633,-0.230262499,-0.183189515,-0.337098988,-0.495337009,-0.767157919,-0.445126667,0.064163256,-0.296014819,-0.036837521,-0.445363288,-0.101555926,-0.218067686,0.050198739,-0.204411039,-0.496665244,-0.503580448,-0.030210489,-0.324037672,-0.018140795,-0.127584521,-0.565069678,-0.10033474,-0.227535017,-0.223453279,-0.323918749,-0.323652525,-0.02614253,-0.299603254,0.060243463,-0.168975989,-0.145097017,-0.554651635,0.420192681,0.104988053,-0.642182681,-0.626510652,-0.505970497,-0.489471987
O43390,-0.285907343,-0.377556642,-0.371208703,-0.370211545,-0.243696803,-0.227540295,-0.245689121,-0.386211389,-0.259830586,0.011344196,-0.285707362,0.04010303,-0.258822535,-0.536835733,-0.377718699,-0.325969802,-0.304839842,-0.299019183,-0.333991043,-0.29401811,-0.125463203,-0.322400651,0.020738242,-0.171905404,-0.349995841,-0.366321706,-0.313278458,-0.421444315,-0.238523935,-0.201619899,-0.106961867,-0.303054706,-0.054007946,-0.417526919,-0.363201733,-0.388173492,-0.182628528,-0.171905404,-0.189579288,0.006670317,-0.338633957,-0.18716931,-0.214133931,-0.26719966,-0.169461823,0.349688998,-0.361813331,-0.350595443,-0.32866251,-0.159985521,-0.362864274,-0.128358909,-0.140421557,-0.180165534,-0.344830701,-0.341810199,-0.354761928,-0.326140119
O43390,-0.084689375,-0.108901149,0.102350601,-0.065086355,-0.423747376,-0.500329909,0.140847412,0.093458428,-0.435755518,0.124967199,-0.003968165,-0.131072243,0.153412826,0.163845492,0.104760945,-0.091456831,-0.103621873,-0.084773028,-0.099478072,-0.05950514,-0.211970538,-0.084166324,-0.045849512,-0.041440165,-0.060320855,-0.089441593,-0.078765488,-0.118847046,-0.07192744,0.031729762,-0.230050504,-0.068541736,-0.040321446,0.115587733,-0.124967406,-0.12097865,-0.166069822,-0.034055229,-0.112224644,0.196156575,-0.137415988,0.150257155,-0.197575226,-0.095437149,0.191730602,0.249954767,-0.123579005,-0.060920457,-0.076619719,-0.179330123,-0.161646305,0.193516167,0.019257634,-0.005741807,-0.143612732,-0.052135213,-0.116527601,-0.12492215
O43390,-0.521321627,-0.483010834,-0.329697048,-0.517947304,-0.088073369,-0.329971249,-0.330273897,-0.057820117,-0.592972358,-0.350182863,-0.249035269,0.011567123,-0.343407311,-0.080689482,-0.186030642,-0.255608686,-0.427134547,-0.575802719,-0.468745285,0.119070773,-0.91614516,-0.284994851,-0.760604078,-0.485311353,-0.99639298,-0.381421659,-0.271769319,-0.684273458,-0.428094061,0.525800195,-0.026794344,-0.307715074,-0.125743461,-0.45898506,-0.672233813,0.057439118,-0.265403118,-0.41324564,-0.007701834,0.374046544,0.085200369,-1.512227026,-0.100622142,-0.244842934,-0.144819362,-1.119847855,0.02736924,-0.31594484,-0.421607884,-0.025470582,-0.39614627,-0.394116344,0.148341728,0.336023297,-0.424900667,-0.277537572,-0.5863927,0.040714182
O43399,0.769833235,1.3313271,1.201978655,1.22302598,-0.906718284,0.844671562,-0.293915858,0.912942635,1.575735628,-0.461376251,1.137723616,0.167444902,0.201088209,0.393437226,0.186051324,0.868624665,0.178186482,0.831489073,0.699182393,0.119226744,-0.839695284,0.961702784,-0.018161745,0.363065394,0.801363441,1.743119171,0.358715771,0.240841478,0.081153569,0.389776268,-0.447992932,1.22125877,0.186956111,0.244758874,0.248529582,0.935316799,0.401372352,-0.251869568,0.346737068,0.02397584,0.573606584,-0.043250046,0.374048641,0.838035419,0.019549867,0.471705686,0.701189711,0.604467143,1.052463272,0.299960869,0.682728762,0.182838151,0.678934188,-0.481630464,0.837350395,0.721400447,0.816094268,0.675950099
O43583,0.75852939,0.642001298,1.025262261,0.856013736,0.764463977,0.382561399,0.352221313,-0.132104228,0.332485393,0.645184843,0.512475009,0.148581089,0.326498335,0.183785768,0.566551234,0.493699313,0.912077992,0.525891053,0.574099158,0.457324945,0.39171082,0.529663816,0.69465019,0.500085033,0.541034046,0.896485963,0.492474099,-0.008372426,0.364378445,0.404576678,0.449127858,0.377631632,0.529450793,0.095147995,0.514881684,0.162207218,0.44328446,0.605704638,0.385649944,0.467162961,0.497064735,0.513377484,0.409380832,0.45472149,0.427371623,0.199692759,0.36415541,0.439048148,0.578986933,0.407149246,0.710488245,0.491545606,0.240882431,0.697710198,0.489730583,0.495904575,0.42679179,0.538477105
O43684,0.439707304,-0.490203132,0.006840303,-0.012422131,-0.117326624,0.324994132,0.520128643,-0.225530202,-1.020985919,0.850764872,-0.769064828,0.392864251,0.334870753,-0.223734486,0.205562781,0.232984196,0.160219807,0.166040467,0.447004803,0.09471514,-0.068468064,0.303574927,0.420819746,0.555944291,0.410180285,0.31020835,-0.213878676,-0.11178273,0.053859192,0.042735558,0.739813899,-0.259154954,0.118583088,0.655019835,-0.959617671,0.06736239,0.500307108,0.527489203,0.734794715,-0.421950364,0.315179388,0.512225296,0.270405291,0.17633116,0.174835377,0.252116827,-0.151442364,0.113266758,0.625939108,0.300507856,0.102195375,0.132458568,0.150535704,0.137804961,0.359019869,-0.027113048,-0.142779493,0.37771045
O43707,0.738198635,0.989690792,0.912963511,0.896787897,-0.691852636,0.283391028,0.082552935,1.033874081,0.638797506,-2.211222354,0.503193624,-0.966481981,-0.069347867,0.869688935,0.074433739,0.846053371,0.948041349,0.14879711,0.901649791,0.547154718,-1.347091148,0.481741775,0.503315505,0.870265205,0.612919825,1.158338862,0.656858945,0.174626342,-0.340748806,0.662815247,-0.443046133,0.991492222,0.858859836,0.178543738,0.975398268,0.106251647,-0.419123976,0.221685885,0.160020045,0.27462433,0.544156681,0.654253687,0.532886448,0.818017536,0.451252565,0.783803087,0.458317276,0.701072959,1.226206817,0.308679477,0.101600247,0.103137661,-0.404035976,0.123016555,0.738751588,0.754364788,0.577210778,0.945146458
O43707,0.104169723,0.794455524,0.791314547,0.620520624,0.053287933,-1.022248292,0.074889439,0.820231478,0.242642355,0.369485379,0.311217282,-0.184614769,0.556129147,-0.273460123,0.079731826,0.9198915,0.939686479,0.832286542,0.580182401,0.042905625,-1.177362112,0.668809701,0.43945265,0.123304568,0.577874332,1.354624485,0.756204999,0.274540093,0.070959189,0.027605005,-0.175789752,0.990986315,0.119055777,0.278457489,-0.345370828,0.177957161,-0.283875728,0.284742253,0.3670244,0.520543716,0.197536078,0.43725006,-0.765113902,0.830624005,0.941242306,0.944167935,0.596055248,0.106855083,1.134286618,-0.549799672,0.893286057,1.001149366,-0.451824966,0.565193372,1.042586668,1.005854742,-0.706721931,0.703975156
O43760,1.491797609,1.658272771,1.482166052,1.460167191,1.473912092,1.563884383,-0.775426041,1.587716695,1.612480426,-0.795335006,1.610832369,1.685265135,1.447349044,1.169587168,1.483122192,1.456668374,1.472865111,1.484273827,1.448647133,1.488620066,1.652099323,1.522066435,1.477153777,1.491229105,1.482478235,1.663104648,1.469359718,1.478787058,1.494141276,1.506244683,1.606763526,1.47958347,1.460160477,1.506451693,1.481265353,1.415327578,1.467724589,1.490215093,1.486472827,1.520838739,1.439070996,1.475965198,1.436219186,1.628525298,1.516412766,-0.790216796,1.482653754,1.481878633,1.521014385,1.642683801,1.414840679,1.439139924,1.656611419,-0.682463446,1.432874252,1.490663877,1.489705158,1.451564833
O43776,-0.629110745,0.190030896,0.274229379,0.06908757,-0.156100221,0.284938188,0.1583941,0.078672859,0.152310664,-0.303094569,0.106547854,0.248395931,-0.515453731,0.174712019,0.76087472,0.507708701,0.722607828,-0.003442143,0.066806157,0.338370934,0.398404874,-0.168450707,-0.174321783,-0.307888353,-0.461841069,0.650913445,-0.022012759,-0.01235721,0.24304173,0.502252587,-0.122502616,-0.872988832,-0.006020394,0.609258688,0.688788405,-0.153660421,-0.003785721,0.000689732,0.08068069,0.141094314,0.685782764,-0.012955182,-0.048660649,0.20604384,0.050231895,-0.934590754,-0.2490367,0.070876717,0.206291667,0.29655304,-0.13067852,0.178656462,-0.061548399,0.077861435,-0.485327498,0.690810757,0.608012555,-0.182684388
O43776,0.332339181,0.01647773,0.112896392,0.124696751,0.788793251,0.378841006,-0.502927808,-0.124562772,-0.039091799,0.857485315,0.125362903,0.628349845,-0.55051316,0.298543557,0.043241537,0.248637949,0.313406682,0.191139264,0.240616708,0.28058964,0.401126159,0.305411886,0.410252595,0.115539217,0.118938194,0.0391422,0.261329292,0.127421469,0.531406375,0.381909898,0.402325929,0.271553045,0.359952745,0.089723095,0.264610804,0.180265816,0.46809561,-0.031772634,0.46467068,-0.061867292,0.279612567,-0.005934831,0.436590207,0.100856736,-0.066293266,-0.259200965,0.265999205,0.118338592,0.169648796,0.314945363,0.25538225,-0.109165388,0.251864682,0.440827684,0.273415823,0.127123835,0.273050609,0.292106405
O43809,-0.057145888,0.025974763,0.12358071,0.230086801,0.468125545,-0.188338536,0.261376296,-0.165545991,-1.326161053,0.241467331,0.427713756,-0.000115214,0.248242882,0.153685377,0.057283291,0.008756398,-0.31594651,0.01982,0.148704791,-0.028305568,0.050513691,0.193716675,0.244984122,0.061413634,-0.629331738,-0.027591419,0.055106358,0.067606787,-0.003154353,0.159465282,0.121518153,-0.130890243,0.143667283,0.071524183,-0.017741462,-0.040254739,0.203204308,0.197481107,0.073348746,0.243578766,0.126501499,0.285083811,0.007417727,0.08294907,0.199919572,0.101357353,0.052928654,0.084406547,0.021830713,0.065787775,-0.036110958,-0.025313904,0.092953937,0.322823195,0.095500648,-0.042490589,-0.004268705,0.000613196
O43852,-0.720627585,-1.198606505,-0.577307093,-0.688781993,0.227237692,-0.516439123,-0.013077812,0.152252012,1.415810605,-1.817893482,-0.011232331,-1.734532098,1.544101929,-0.371536,-0.952349311,-2.971198345,-1.209508736,-0.843494751,0.297749119,-1.925352429,-0.525064606,0.260794054,0.035762824,-1.250143433,-0.220583097,0.388890185,-0.408706411,-0.702593483,-1.853490035,-4.655074477,-1.673132317,0.074020376,0.520611008,1.270548074,0.572459413,0.420924042,-2.326020329,0.908479066,-3.111332666,0.733964438,-1.898874024,0.89321516,-1.498091287,-0.860136612,0.700873097,-0.40694573,-0.066278593,-3.133279866,0.495699508,-1.28611716,1.522580453,-1.6501014,-1.195193398,0.446019413,0.212875304,-1.402087212,-0.297460743,0.289340964
O43852,-0.724741532,-0.129753983,-1.402165788,-1.124479658,0.105050903,-0.569019545,-0.12787435,0.898981073,-0.797974523,0.362888399,0.396687246,-0.580160435,-0.653896112,0.44655517,-0.909038754,0.099357157,-0.958185487,-0.923000186,-0.503301703,-0.17687665,-0.339799864,-0.739618216,0.161183791,-0.658154461,-0.372965381,-1.322953679,-1.072772828,-1.553808865,-0.340732678,-0.847873653,-0.762204996,-0.369636867,0.539317031,0.199156874,-0.430850599,0.237866668,0.11614119,-0.554165141,-0.77724035,0.168004344,-0.880837436,0.1589812,-0.104505379,-0.68791608,0.163578371,-0.384912946,-0.539033027,-0.881915497,-0.662158588,-0.693069857,0.49446826,-0.886356565,0.28123623,-0.025643923,-0.481688105,-0.873130253,-0.478481825,-1.602935523
